0
26.0
6.0
19.0
67.0
18.0
2.0
20.0
77.0
15.0
2.0
21.0
1.0
23.0
8.0
11.0
36.0
20.0
54.0
22.0
3.0
21.0
56.0
16.0
8.0
25.0
2.0
12.0
7.0
0.0
0.0
13.0
5.0
25.0
8.0
28.0
4.0
20.0
45.0
14.0
84.0
22.0
69.0
23.0
65.0
13.0
53.0
18.0
5.0
14.0
4.0
16.0
8.0
23.0
8.0
20.0
92.0
17.0
5.0
12.0
8.0
19.0
1.0
14.0
53.0
11.0
18.0
12.0
4.0
16.0
9.0
14.0
0.0
24.0
3.0
18.0
15.0
11.0
74.0
22.0
7.0
19.0
7.0
25.0
4.0
25.0
32.0
18.0
5.0
14.0
62.0
14.0
28.0
14.0
9.0
11.0
25.0
24.0
4.0
16.0
55.0
17.0
11.0
22.0
9.0
17.0
8.0
28.0
4.0
18.0
9.0
15.0
4.0
25.0
17.0
20.0
36.0
13.0
29.0
18.0
2.0
13.0
68.0
20.0
0.0
11.0
74.0
15.0
8.0
25.0
0.0
16.0
55.0
16.0
4.0
0.0
0.0
24.0
52.0
22.0
1.0
8.0
5.0
15.0
1.0
16.0
95.0
19.0
64.0
16.0
5.0
18.0
53.0
17.0
8.0
12.0
4.0
12.0
8.0
0.0
0.0
22.0
9.0
17.0
57.0
18.0
0.0
20.0
0.0
23.0
2.0
17.0
8.0
16.0
73.0
20.0
36.0
18.0
9.0
17.0
0.0
17.0
8.0
13.0
0.0
17.0
68.0
22.0
7.0
15.0
1.0
25.0
8.0
22.0
7.0
16.0
2.0
18.0
9.0
15.0
26.0
23.0
0.0
18.0
5.0
19.0
83.0
14.0
94.0
17.0
0.0
14.0
0.0
17.0
71.0
14.0
74.0
16.0
0.0
22.0
32.0
11.0
36.0
15.0
1.0
25.0
4.0
22.0
69.0
13.0
5.0
12.0
99.0
23.0
3.0
19.0
15.0
10.0
8.0
24.0
3.0
17.0
0.0
15.0
0.0
22.0
0.0
18.0
9.0
21.0
9.0
12.0
5.0
11.0
7.0
26.0
6.0
10.0
8.0
21.0
21.0
20.0
73.0
16.0
0.0
21.0
1.0
24.0
7.0
19.0
0.0
17.0
0.0
19.0
7.0
20.0
58.0
19.0
0.0
13.0
5.0
19.0
27.0
25.0
8.0
22.0
0.0
17.0
0.0
11.0
5.0
18.0
6.0
21.0
14.0
20.0
73.0
